file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099
ICHEC-EC-EARTH_rcp85_r12i1p1_IPSL-WRF381P_SC_4,NA,rcp85,IPSL,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_EA_0,NA,rcp85,MOHC,EA,0,5.929678,1.5021429,274.41193,4.646411,165327400000.0,2.6140785,1.7484605,276.8698,2.1906295,78024250000.0,1.1926904,1.761289,278.77997,0.9598046,34387030000.0,EC-EARTH_r12,-3.3155994,-55.915337,0.24631763,16.397749,2.4578857,-2.4557815,-52.8533,-87303150000.0,-4.7369876,-79.886086,0.2591461,17.25176,4.368042,-3.6866064,-79.3431,-130940370000.0
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_SC_4,NA,rcp45,DMI,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_SC_3,NA,rcp85,DMI,SC,3,657.3035,4.9540124,261.26,30.162592,2200647700.0,644.32025,5.2377343,262.7134,30.107777,2196625000.0,605.0727,5.9042463,265.43845,29.937407,2184138200.0,IPSL-CM5A-MR_r1,-12.983276,-1.9752331,0.28372192,5.7271137,1.4533997,-0.054815292,-0.1817327,-4022784.0,-52.230835,-7.9462276,0.95023394,19.181097,4.1784363,-0.2251854,-0.7465718,-16509440.0
CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_GERICS-REMO2015_SC_0,NA,rcp26,GERICS,SC,0,52.56976,1.7511188,266.94434,18.653936,607950200000.0,38.272793,1.8521754,268.82697,15.475459,504615630000.0,32.79955,1.7869247,269.2089,14.762535,481730820000.0,CNRM-CM5_r1,-14.296967,-27.19618,0.101056576,5.7709723,1.8826294,-3.1784773,-17.039177,-103334580000.0,-19.77021,-37.60757,0.03580594,2.0447466,2.264557,-3.8914013,-20.86102,-126219390000.0
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_KNMI-RACMO22E_EA_5,NA,rcp85,KNMI,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp26_r2i1p1_MPI-CSC-REMO2009_EA_5,NA,rcp26,MPI-CSC,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp26_r3i1p1_DMI-HIRHAM5_EU_4,NA,rcp26,DMI,EU,4,546.2667,7.241409,265.8726,27.776957,24106811000.0,494.07593,7.2684894,266.70532,27.273579,23674680000.0,488.63974,7.2127633,266.8992,26.731787,23206695000.0,EC-EARTH_r3,-52.190796,-9.554087,0.027080536,0.37396777,0.83273315,-0.5033779,-1.812214,-432132100.0,-57.626984,-10.549239,-0.028645515,-0.3955793,1.0266113,-1.0451698,-3.7627227,-900116500.0
NCC-NorESM1-M_rcp26_r1i1p1_SMHI-RCA4_IP_3,NA,rcp26,SMHI,IP,3,35.519814,5.475447,273.53616,10.164902,4261027300.0,20.510057,5.383239,274.70435,7.470588,3139700000.0,18.202684,5.61828,274.99155,7.002222,2941312800.0,NorESM1-M_r1,-15.009756,-42.257416,-0.092208385,-1.6840339,1.1681824,-2.6943135,-26.506048,-1121327400.0,-17.31713,-48.753433,0.14283276,2.6086044,1.4553833,-3.1626797,-31.113728,-1319714600.0
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_KNMI-RACMO22E_EU_5,NA,rcp45,KNMI,EU,5,344.37576,2.647388,260.33533,30.211111,149194160.0,319.99118,2.7497962,261.48746,30.116667,148752100.0,324.36377,3.076924,262.83618,30.122221,148779730.0,CNRM-CM5_r1,-24.384583,-7.0808067,0.10240817,3.868272,1.1521301,-0.094444275,-0.31261438,-442064.0,-20.011993,-5.8110924,0.4295361,16.224901,2.5008545,-0.088890076,-0.29422975,-414432.0
MOHC-HadGEM2-ES_rcp26_r1i1p1_ICTP-RegCM4-6_IP_2,NA,rcp26,ICTP,IP,2,2.7884223,2.2601955,276.6199,1.53892,4295317500.0,1.2015957,2.1822584,277.88348,0.76209944,2127733500.0,1.0364876,2.3849878,277.94287,0.7152726,1997814900.0,HadGEM2-ES_r1,-1.5868267,-56.907684,-0.077937126,-3.4482472,1.2635803,-0.7768206,-50.478294,-2167584000.0,-1.7519348,-62.82889,0.12479234,5.5213075,1.3229675,-0.82364744,-53.521133,-2297502700.0
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EA_5,NA,rcp85,CLMcom,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp26_r1i1p1_KNMI-RACMO22E_EA_0,NA,rcp26,KNMI,EA,0,19.446482,1.5873377,272.78574,11.726395,420443160000.0,10.482073,1.6279254,275.08163,6.7904296,243465600000.0,8.418914,1.673943,275.42944,6.1077843,218980880000.0,HadGEM2-ES_r1,-8.964409,-46.097847,0.040587664,2.5569646,2.2958984,-4.935965,-42.092777,-176977560000.0,-11.027568,-56.707268,0.08660531,5.4560103,2.6437073,-5.6186104,-47.91422,-201462280000.0
ICHEC-EC-EARTH_rcp26_r12i1p1_CLMcom-CCLM4-8-17_EA_5,NA,rcp26,CLMcom,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp45_r1i1p1_SMHI-RCA4_EU_4,NA,rcp45,SMHI,EU,4,250.60234,4.5998435,265.3468,28.38792,18515306000.0,213.99153,5.0840364,266.97076,26.822096,17500965000.0,163.87862,5.1708937,268.25668,25.249327,16476471000.0,NorESM1-M_r1,-36.61081,-14.609125,0.48419285,10.52629,1.6239624,-1.5658245,-5.515813,-1014341600.0,-86.723724,-34.60611,0.57105017,12.4145565,2.9098816,-3.1385937,-11.056089,-2038835200.0
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_SC_0,NA,rcp85,SMHI,SC,0,57.175526,2.0425289,267.4421,19.795181,638573740000.0,38.913406,2.1911767,269.8333,15.646838,504072730000.0,15.001229,2.394223,273.00385,8.662272,278166100000.0,EC-EARTH_r3,-18.26212,-31.940449,0.14864779,7.2776346,2.3912048,-4.148343,-20.95633,-134501010000.0,-42.174297,-73.76285,0.3516941,17.218563,5.561737,-11.132909,-56.2405,-360407630000.0
