file,month,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,pro_diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099,pro_diff_sca_2070-2099
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Dec,rcp26,ICTP,AL,3,74.08246,2.7453077,267.60788,26.99215304466986,89.978096,51.572533,2.5387015,268.56006,24.037271930325414,80.13676,48.956276,2.2050226,268.4038,24.35069791732296,81.17843,NorESM1-M_r1,-22.509926,-30.384962,-0.20660615,-7.5257916,0.95217896,-2.9548811143444453,-10.947185685611492,-9.841339,-10.937483,-25.126183,-33.916508,-0.5402851,-19.680311,0.79592896,-2.641455127346898,-9.786011226949924,-8.799667,-9.779788
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Jan,rcp26,ICTP,AL,3,132.19756,2.0465107,265.5225,29.609634645523563,98.700134,108.00892,2.5732307,267.00986,28.778553624306955,95.931625,102.16768,2.7393475,267.4393,28.840453240179247,96.138275,NorESM1-M_r1,-24.188637,-18.29734,0.52672005,25.737469,1.4873657,-0.8310810212166082,-2.8067925564297784,-2.768509,-2.8049698,-30.029877,-22.71591,0.69283676,33.854538,1.9168091,-0.769181405344316,-2.5977402779625387,-2.5618591,-2.5955985
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Feb,rcp26,ICTP,AL,3,180.08528,2.3508334,267.10928,29.39775112455925,98.86871,158.48898,2.4546416,268.3311,29.052858605849003,97.71022,155.6645,2.4558587,268.219,29.126046104768736,97.95556,NorESM1-M_r1,-21.596298,-11.992262,0.103808165,4.4158025,1.2218018,-0.34489251871024607,-1.1731935454821867,-1.158493,-1.1717489,-24.420776,-13.560673,0.10502529,4.467577,1.1097107,-0.2717050197905131,-0.9242374310854251,-0.9131546,-0.9236032
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Mar,rcp26,ICTP,AL,3,211.75342,2.511047,269.73807,28.60200451266381,95.345474,167.71242,2.5894067,271.16882,26.725153153942475,89.09196,171.35446,2.922089,271.01193,26.647122906100368,88.82974,NorESM1-M_r1,-44.041,-20.798248,0.07835984,3.1206045,1.4307556,-1.8768513587213356,-6.561957424663512,-6.253517,-6.558798,-40.398956,-19.0783,0.4110422,16.369356,1.2738647,-1.9548816065634433,-6.834771338134364,-6.515732,-6.833813
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Apr,rcp26,ICTP,AL,3,145.78769,3.3062136,273.79346,20.74459457397461,69.16372,86.07128,3.522384,275.05432,14.688963890075684,48.97619,85.10167,3.4332151,275.13345,14.163738250732422,47.225708,NorESM1-M_r1,-59.716408,-40.961212,0.21617031,6.5383043,1.2608643,-6.055630683898926,-29.191366754865832,-20.18753,-29.188034,-60.68602,-41.6263,0.12700152,3.841298,1.3399963,-6.5808563232421875,-31.723234213014138,-21.938011,-31.718956
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,May,rcp26,ICTP,AL,3,21.589827,4.5321445,278.29697,4.219267752862746,14.071153,4.0568504,4.8363895,279.66785,1.115082771547379,3.7187676,4.3636622,5.3167753,279.8743,1.1107236339199926,3.7044916,NorESM1-M_r1,-17.532976,-81.209435,0.304245,6.713047,1.3708801,-3.104184981315367,-73.57165183956855,-10.352385,-73.571686,-17.226164,-79.78834,0.7846308,17.31257,1.5773315,-3.108544118942753,-73.67496686678929,-10.366661,-73.67315
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Jun,rcp26,ICTP,AL,3,0.18129982,5.3206697,282.45938,0.04031531512737274,0.13444155,0.0030026427,5.253067,283.6498,0.0011261261533945799,0.0037548554,0.0025461975,5.705605,283.77875,0.0006756756920367479,0.002252281,NorESM1-M_r1,-0.17829718,-98.34383,-0.067602634,-1.2705662,1.1904297,-0.03918918897397816,-97.20670382995475,-0.1306867,-97.20708,-0.17875363,-98.59559,0.38493538,7.234717,1.3193665,-0.039639639435335994,-98.32402229797285,-0.13218927,-98.324715
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Jul,rcp26,ICTP,AL,3,0.00049123476,4.361798,284.14297,0.0,0.0,0.00013198396,4.466553,285.3239,0.0,0.0,8.872218e-05,4.478403,285.2371,0.0,0.0,NorESM1-M_r1,-0.00035925081,-73.13221,0.1047554,2.4016566,1.1809387,0.0,NaN,0.0,NaN,-0.00040251258,-81.93894,0.11660528,2.6733308,1.0941162,0.0,NaN,0.0,NaN
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_AL_3,Aug,rcp26,ICTP,AL,3,0.0005408473,3.6372595,283.6084,0.00021795990065701546,0.0007274504,7.879593e-07,3.3334424,285.23297,0.0,0.0,9.471031e-06,3.512026,284.80157,0.0,0.0,NorESM1-M_r1,-0.00054005935,-99.85431,-0.30381703,-8.35291,1.6245728,-0.00021795990065701546,-100.0,-0.0007274504,-100.0,-0.0005313763,-98.24885,-0.12523341,-3.4430707,1.1931763,-0.00021795990065701546,-100.0,-0.0007274504,-100.0
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Sep,rcp45,SMHI,EU,3,2.2430851,4.314621,280.70172,1.0090439319610596,3.371891,0.24579865,3.668418,283.3177,0.1386735588312149,0.46296343,0.038604885,3.468155,285.09103,0.01989664137363434,0.066175036,IPSL-CM5A-MR_r1,-1.9972866,-89.04194,-0.64620304,-14.977052,2.6159668,-0.8703703731298447,-86.256935457537,-2.9089277,-86.26992,-2.2044802,-98.27893,-0.84646606,-19.61855,4.3893127,-0.9891472905874252,-98.02816896832573,-3.305716,-98.03745
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Okt,rcp45,SMHI,EU,3,4.7986355,4.9474363,276.60455,2.7852796739147556,9.310081,1.8008186,4.140307,278.41306,1.3304993414109751,4.4470882,1.1953685,4.49325,279.6209,0.8626323361550607,2.8831623,IPSL-CM5A-MR_r1,-2.997817,-62.472282,-0.8071294,-16.314093,1.8085022,-1.4547803325037805,-52.23103252891884,-4.8629923,-52.233624,-3.603267,-75.08941,-0.45418644,-9.180238,3.0163574,-1.9226473377596949,-69.02887906611485,-6.426918,-69.031815
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Nov,rcp45,SMHI,EU,3,22.891123,5.1899657,271.7755,10.828079223632812,36.187424,11.730181,5.4322214,273.82504,6.575624465942383,21.981972,9.54273,5.7046933,274.77643,5.469336986541748,18.281994,IPSL-CM5A-MR_r1,-11.160942,-48.75664,0.24225569,4.6677704,2.04953,-4.25245475769043,-39.27247547662229,-14.205452,-39.25522,-13.3483925,-58.312527,0.5147276,9.917746,3.0009155,-5.3587422370910645,-49.489315015310815,-17.90543,-49.479702
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Dec,rcp45,SMHI,EU,3,84.21154,5.6377306,267.924,21.152122251449093,70.64019,48.29556,6.25292,270.22366,16.74977025678081,55.972393,38.880466,6.336681,271.4767,13.611069340859691,45.487286,IPSL-CM5A-MR_r1,-35.91598,-42.649715,0.61518955,10.912007,2.299652,-4.402351994668283,-20.81281463077156,-14.667797,-20.764095,-45.331074,-53.83,0.6989503,12.397724,3.5527039,-7.541052910589402,-35.651519128643365,-25.152905,-35.607075
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Jan,rcp45,SMHI,EU,3,191.75087,6.354339,266.57938,25.594482421875,85.41489,116.551216,5.7673426,267.81805,22.397765498007498,74.80361,80.36252,6.6376495,270.10016,18.988579780824722,63.45188,IPSL-CM5A-MR_r1,-75.19965,-39.217373,-0.58699656,-9.237727,1.238678,-3.196716923867502,-12.489867429924441,-10.611275,-12.423214,-111.38835,-58.09014,0.2833104,4.4585347,3.5207825,-6.605902641050278,-25.80987000309242,-21.963005,-25.713324
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Feb,rcp45,SMHI,EU,3,283.9868,5.8141413,265.97382,26.330795288085938,88.642395,181.7711,5.8573885,268.51196,23.138551965224003,77.9701,125.610374,5.8417234,268.9609,21.810249396130047,73.51179,IPSL-CM5A-MR_r1,-102.21568,-35.993114,0.043247223,0.74382824,2.538147,-3.192243322861934,-12.123611489647443,-10.672295,-12.039719,-158.3764,-55.768936,0.027582169,0.474398,2.987091,-4.520545891955891,-17.168284673882717,-15.130608,-17.069267
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Mar,rcp45,SMHI,EU,3,324.71112,5.8590074,268.31805,25.789530354161414,86.07651,197.96442,5.4412055,269.9852,21.961908032817227,73.36357,125.02284,5.692251,271.3403,19.682586423812374,65.775314,IPSL-CM5A-MR_r1,-126.746704,-39.03368,-0.41780186,-7.1309323,1.6671448,-3.8276223213441867,-14.841768224470824,-12.712936,-14.769345,-199.68828,-61.49721,-0.16675615,-2.8461502,3.0222473,-6.10694393034904,-23.679934634263784,-20.301193,-23.585058
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Apr,rcp45,SMHI,EU,3,278.69724,5.2563663,271.45346,22.452024459838867,75.00272,164.7888,4.9570875,272.59283,18.096038818359375,60.47695,83.73883,5.320226,274.03415,14.322480201721191,47.883022,IPSL-CM5A-MR_r1,-113.90843,-40.871746,-0.29927874,-5.693643,1.1393738,-4.355985641479492,-19.40130454280983,-14.525772,-19.366991,-194.9584,-69.953476,0.06385994,1.2149066,2.5806885,-8.129544258117676,-36.20851327976871,-27.119701,-36.15829
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,May,rcp45,SMHI,EU,3,167.9076,4.7836814,274.89957,16.128948580834173,53.911453,92.30075,4.85485,276.4864,11.003917878673922,36.792137,36.049736,4.331642,278.08295,6.803367676273469,22.752771,IPSL-CM5A-MR_r1,-75.60684,-45.02884,0.07116842,1.4877334,1.5868225,-5.125030702160251,-31.775355203563986,-17.119316,-31.754507,-131.85785,-78.530014,-0.45203924,-9.449611,3.1833801,-9.325580904560704,-57.818901572060156,-31.158682,-57.796032
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Jun,rcp45,SMHI,EU,3,70.848885,4.7152634,279.01028,8.691300392150879,29.056791,31.60294,4.3492975,281.6937,4.582945823669434,15.323578,8.455275,4.503535,283.9046,1.9203273057937622,6.420044,IPSL-CM5A-MR_r1,-39.245945,-55.39388,-0.36596584,-7.7613025,2.6834106,-4.108354568481445,-47.2697339076176,-13.733213,-47.26335,-62.39361,-88.06576,-0.21172857,-4.490281,4.8943176,-6.770973086357117,-77.90517852163974,-22.636747,-77.90519
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Jul,rcp45,SMHI,EU,3,20.820335,3.971914,283.29434,3.582562323539488,11.975075,6.4922447,4.2614326,285.90887,1.4691172876665668,4.9097853,1.079143,4.214249,287.89636,0.3519213103478955,1.1738284,IPSL-CM5A-MR_r1,-14.328091,-68.81777,0.2895186,7.2891455,2.6145325,-2.113445035872921,-58.992554630142116,-7.0652895,-58.999958,-19.741192,-94.81687,0.24233508,6.101217,4.6020203,-3.2306410131915926,-90.17682656808032,-10.801247,-90.19774
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_EU_3,Aug,rcp45,SMHI,EU,3,5.1861124,3.426979,284.07626,1.3188297133291922,4.4068227,1.0276823,3.1278684,286.70523,0.36225721720726256,1.2103044,0.11098066,3.3541522,288.11374,0.041510378641466936,0.13827012,IPSL-CM5A-MR_r1,-4.15843,-80.18396,-0.29911065,-8.728114,2.6289673,-0.9565724961219296,-72.53191874993495,-3.1965184,-72.535675,-5.075132,-97.86005,-0.07282686,-2.1251037,4.0374756,-1.2773193346877252,-96.85248381789336,-4.268553,-96.862366
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Sep,rcp85,DMI,IP,1,0.0,0.8823983,291.93222,0.0,0.0,0.0,0.49395978,295.05902,0.0,0.0,0.0,0.33632487,298.80423,0.0,0.0,IPSL-CM5A-MR_r1,0.0,NaN,-0.38843852,-44.02077,3.1268005,0.0,NaN,0.0,NaN,0.0,NaN,-0.54607344,-61.885143,6.8720093,0.0,NaN,0.0,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Okt,rcp85,DMI,IP,1,0.0030092748,2.0026286,286.23044,0.0017815446781535302,0.00596919,6.789015e-05,1.2309811,288.90494,0.0,0.0,0.0,1.0791618,291.4207,0.0,0.0,IPSL-CM5A-MR_r1,-0.0029413847,-97.743965,-0.77164745,-38.531734,2.6744995,-0.0017815446781535302,-100.0,-0.00596919,-100.0,-0.0030092748,-100.0,-0.9234668,-46.112736,5.1902466,-0.0017815446781535302,-100.0,-0.00596919,-100.0
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Nov,rcp85,DMI,IP,1,0.052737065,2.3061485,281.02444,0.037605006247758865,0.12593941,0.02856129,2.5300024,282.74872,0.02021447755396366,0.06766799,0.0015085429,2.409342,285.0107,0.0011617515701800585,0.0038881477,IPSL-CM5A-MR_r1,-0.024175774,-45.842094,0.22385383,9.706826,1.7242737,-0.017390528693795204,-46.24524878208636,-0.058271423,-46.26941,-0.051228523,-97.1395,0.10319352,4.474713,3.986267,-0.03644325467757881,-96.91064651731232,-0.12205127,-96.91268
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Dec,rcp85,DMI,IP,1,0.38715485,2.8152874,278.079,0.25505491802769326,0.8535423,0.2155632,3.775897,279.33707,0.13958315214803144,0.4673198,0.01498956,2.8944602,281.99316,0.010620081316559546,0.03556007,IPSL-CM5A-MR_r1,-0.17159165,-44.321198,0.9606097,34.121193,1.2580566,-0.11547176587966182,-45.27329516818969,-0.38622254,-45.24937,-0.3721653,-96.12828,0.07917285,2.8122475,3.914154,-0.2444348367111337,-95.83615897365036,-0.81798226,-95.833824
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Jan,rcp85,DMI,IP,1,0.8585008,3.4977937,277.3546,0.3905214994184432,1.307064,0.34452164,3.128839,278.78958,0.17493730591189477,0.5858059,0.03682166,3.0186539,280.98578,0.024924328130099083,0.0834844,IPSL-CM5A-MR_r1,-0.51397914,-59.869385,-0.36895466,-10.548211,1.434967,-0.21558419350654845,-55.204180519534034,-0.72125816,-55.181545,-0.8216791,-95.71093,-0.4791398,-13.698343,3.6311646,-0.3655971712883441,-93.61768092993192,-1.2235796,-93.61283
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Feb,rcp85,DMI,IP,1,0.77321553,2.8254511,278.28885,0.3384374622750071,1.1434581,0.4626609,2.3782,279.6595,0.20388621144590124,0.68890065,0.05145534,2.9666057,281.9314,0.03406960879806924,0.115130514,IPSL-CM5A-MR_r1,-0.31055462,-40.164043,-0.44725108,-15.82937,1.370636,-0.13455125082910585,-39.7566067079691,-0.45455748,-39.752876,-0.7217602,-93.345276,0.14115453,4.9958224,3.6425476,-0.30436785347693784,-89.93326312960443,-1.0283276,-89.93137
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Mar,rcp85,DMI,IP,1,0.47250405,2.5548487,280.46988,0.1964369127827306,0.6579592,0.18150531,2.1532023,281.83536,0.08202023563846465,0.27474004,0.027137656,2.7894518,284.1603,0.01679494916912048,0.056273695,IPSL-CM5A-MR_r1,-0.29099876,-61.586514,-0.40164638,-15.720946,1.3654785,-0.11441667714426594,-58.24601676102328,-0.38321918,-58.243607,-0.44536638,-94.25662,0.23460317,9.182664,3.6904297,-0.17964196361361012,-91.45020712695859,-0.6016855,-91.447235
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Apr,rcp85,DMI,IP,1,0.0516066,1.7760481,283.33655,0.02924039214849472,0.09794084,0.052703813,1.3315088,284.60153,0.02950849011540413,0.098869555,0.0026138755,1.4567327,286.78595,0.001840929500758648,0.00616989,IPSL-CM5A-MR_r1,0.0010972135,2.1261108,-0.4445393,-25.029688,1.2649841,0.00026809796690940857,0.9168754151719204,0.0009287149,0.94824064,-0.048992723,-94.935,-0.3193153,-17.97898,3.4494019,-0.027399462647736073,-93.7041559107359,-0.09177095,-93.700386
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,May,rcp85,DMI,IP,1,0.003812256,1.1664934,286.55215,0.002559889333262559,0.008573167,0.00062349497,0.7523731,288.12845,0.0004497102852309904,0.0015062044,8.533556e-07,0.47691885,291.37006,0.0,0.0,IPSL-CM5A-MR_r1,-0.003188761,-83.64498,-0.41412032,-35.5013,1.576294,-0.0021101790480315685,-82.43243255137759,-0.007066963,-82.43118,-0.0038114027,-99.977615,-0.6895746,-59.115173,4.8179016,-0.002559889333262559,-100.00000000000001,-0.008573167,-100.0
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Jun,rcp85,DMI,IP,1,0.0,0.7687492,291.11826,0.0,0.0,0.0,0.6084908,293.0515,0.0,0.0,0.0,0.24591888,296.86456,0.0,0.0,IPSL-CM5A-MR_r1,0.0,NaN,-0.16025835,-20.846638,1.933258,0.0,NaN,0.0,NaN,0.0,NaN,-0.5228303,-68.01052,5.7463074,0.0,NaN,0.0,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Jul,rcp85,DMI,IP,1,0.0,0.6355902,295.67538,0.0,0.0,0.0,0.42590734,297.64084,0.0,0.0,0.0,0.26461077,301.20493,0.0,0.0,IPSL-CM5A-MR_r1,0.0,NaN,-0.20968285,-32.990257,1.9654541,0.0,NaN,0.0,NaN,0.0,NaN,-0.37097943,-58.367706,5.529541,0.0,NaN,0.0,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_1,Aug,rcp85,DMI,IP,1,0.0,0.36977676,295.97922,0.0,0.0,0.0,0.39021996,297.51767,0.0,0.0,0.0,0.18574707,301.31866,0.0,0.0,IPSL-CM5A-MR_r1,0.0,NaN,0.020443201,5.5285254,1.5384521,0.0,NaN,0.0,NaN,0.0,NaN,-0.18402968,-49.767776,5.339447,0.0,NaN,0.0,NaN
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Sep,rcp45,DMI,IP,4,1.3970785,6.223087,280.2124,0.800000011920929,2.6700125,0.6413446,5.146405,282.91998,0.34545454382896423,1.1527549,0.051031403,5.0687447,284.5447,0.03333333507180214,0.11127153,HadGEM2-ES_r1,-0.7557339,-54.093872,-1.0766816,-17.301407,2.7075806,-0.4545454680919647,-56.818182664838695,-1.5172576,-56.82586,-1.3460472,-96.34728,-1.1543422,-18.54935,4.332306,-0.7666666768491268,-95.83333317811291,-2.5587409,-95.83254
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Okt,rcp45,DMI,IP,4,19.802038,9.6572,274.96973,6.702345878847184,23.10207,8.392243,8.119785,277.1474,3.7668622693707867,12.98853,3.6504896,7.408341,278.9405,2.0777127050584365,7.1652045,HadGEM2-ES_r1,-11.409795,-57.619297,-1.5374146,-15.919879,2.1776733,-2.935483609476397,-43.79785320749973,-10.11354,-43.777634,-16.151548,-81.56508,-2.248859,-23.286863,3.9707642,-4.624633173788747,-69.00021660153702,-15.936865,-68.98458
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Nov,rcp45,DMI,IP,4,90.57305,10.639955,270.36935,20.24242401123047,67.49002,67.18062,10.52469,272.03073,14.89696979522705,49.680214,23.70887,7.453195,274.17862,7.890909194946289,26.321718,HadGEM2-ES_r1,-23.392433,-25.827147,-0.11526489,-1.0833213,1.661377,-5.345454216003418,-26.407184302817527,-17.809807,-26.388802,-66.86418,-73.82348,-3.1867595,-29.950874,3.8092651,-12.35151481628418,-61.017963112676505,-41.168304,-60.9991
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Dec,rcp45,DMI,IP,4,317.05023,12.672854,267.6077,27.304984677222468,94.05703,210.19765,10.722242,269.58554,23.89002892278856,82.30953,68.5858,7.5633163,271.6913,15.71554183959961,54.164486,HadGEM2-ES_r1,-106.852585,-33.7021,-1.9506121,-15.39205,1.9778442,-3.414955754433908,-12.506711850611762,-11.747498,-12.48976,-248.46443,-78.36753,-5.109538,-40.31876,4.083618,-11.589442837622858,-42.44442168572484,-39.892544,-42.413143
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Jan,rcp45,DMI,IP,4,594.6742,9.805646,266.34305,28.903225929506362,99.55593,409.89304,11.407592,267.9159,27.444281424245524,94.542816,189.41759,10.926587,269.48007,23.558650478239983,81.176094,HadGEM2-ES_r1,-184.78116,-31.07267,1.6019459,16.336973,1.5728455,-1.4589445052608383,-5.0476874409075885,-5.013115,-5.0354757,-405.2566,-68.14767,1.1209412,11.431589,3.137024,-5.34457545126638,-18.491276594182096,-18.379837,-18.461819
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Feb,rcp45,DMI,IP,4,771.48755,8.182641,266.80582,31.250201199961975,98.09351,595.036,10.357948,268.4668,28.738534978005738,90.22523,351.27463,10.318707,269.63828,26.241351102305725,82.40309,HadGEM2-ES_r1,-176.45154,-22.8716,2.1753073,26.584415,1.6609802,-2.5116662219562365,-8.037280163045134,-7.868286,-8.02121,-420.21292,-54.467884,2.1360664,26.104853,2.8324585,-5.00885009765625,-16.02821711644642,-15.690422,-15.995372
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Mar,rcp45,DMI,IP,4,809.73096,9.108711,268.98767,27.060116183373236,93.21557,639.1769,9.292802,270.3048,23.78592460386215,81.965706,382.99863,8.942665,271.52914,20.48093918831118,70.58194,HadGEM2-ES_r1,-170.55408,-21.063055,0.18409061,2.021039,1.3171387,-3.2741915795110863,-12.099695202058571,-11.249863,-12.068653,-426.73233,-52.70051,-0.16604614,-1.8229378,2.5414734,-6.579176995062056,-24.313188274869834,-22.633629,-24.280952
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Apr,rcp45,DMI,IP,4,681.1925,11.34851,271.76526,23.436363220214844,78.13273,526.6129,11.852592,273.27298,19.037878036499023,63.491226,254.78748,8.983465,274.59164,14.821211814880371,49.443565,HadGEM2-ES_r1,-154.57959,-22.692497,0.5040827,4.44184,1.507721,-4.39848518371582,-18.767780403411493,-14.641502,-18.73927,-426.40503,-62.596848,-2.3650446,-20.840134,2.8263855,-8.615151405334473,-36.7597622736259,-28.689163,-36.718494
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,May,rcp45,DMI,IP,4,376.5317,11.94568,275.51724,14.372433693178237,49.51617,285.91025,11.272049,277.26953,10.65249289235761,36.71816,76.10168,10.398238,279.26633,5.675952972904328,19.573032,HadGEM2-ES_r1,-90.62146,-24.06742,-0.6736307,-5.6391153,1.7522888,-3.719940800820627,-25.882469735005753,-12.798012,-25.846125,-300.43002,-79.78877,-1.5474415,-12.953983,3.7490845,-8.69648072027391,-60.50805942769195,-29.943138,-60.47143
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Jun,rcp45,DMI,IP,4,83.125465,8.561402,281.30243,4.130302906036377,13.780398,51.48897,6.3854876,283.93362,2.3287878036499023,7.7740474,4.684058,6.7870545,285.56497,0.44545453786849976,1.4872298,HadGEM2-ES_r1,-31.636494,-38.058727,-2.1759148,-25.415401,2.631195,-1.8015151023864746,-43.61702139941327,-6.006351,-43.58619,-78.44141,-94.365074,-1.7743478,-20.724968,4.2625427,-3.684848368167877,-89.21496684377617,-12.293169,-89.20765
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Jul,rcp45,DMI,IP,4,2.697252,4.0881066,284.2764,0.1656891501718952,0.5696939,1.5125121,3.063317,287.05548,0.13049853905554742,0.45026997,0.0,2.4429293,288.2457,0.0,0.0,HadGEM2-ES_r1,-1.18474,-43.92396,-1.0247896,-25.067585,2.7790833,-0.035190611116347775,-21.23893512631278,-0.119423956,-20.962828,-2.697252,-99.99999,-1.6451774,-40.243015,3.9692993,-0.1656891501718952,-100.00000000000001,-0.5696939,-100.0
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_IP_4,Aug,rcp45,DMI,IP,4,0.093307495,4.795574,284.2579,0.03958944471613054,0.13617891,0.0,4.4960465,286.36325,0.0,0.0,0.0,4.500471,287.73654,0.0,0.0,HadGEM2-ES_r1,-0.093307495,-100.0,-0.29952765,-6.2459183,2.1053467,-0.03958944471613054,-100.0,-0.13617891,-100.0,-0.093307495,-100.0,-0.29510307,-6.1536546,3.4786377,-0.03958944471613054,-100.0,-0.13617891,-100.0
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_SMHI-RCA4_AL_3,Sep,rcp85,SMHI,AL,3,0.61367106,5.4843044,279.76688,0.5109220147132874,1.7038556,0.1891792,5.7236433,281.14972,0.14907801151275635,0.4971948,0.024739979,5.5780425,284.0692,0.01843971759080887,0.06149843,MPI-ESM-LR_r3,-0.42449188,-69.17255,0.23933887,4.36407,1.382843,-0.361844003200531,-70.82176785895318,-1.2066609,-70.81943,-0.5889311,-95.96853,0.09373808,1.7092063,4.3023376,-0.4924822971224785,-96.39089390165412,-1.6423572,-96.39063
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_SMHI-RCA4_AL_3,Okt,rcp85,SMHI,AL,3,4.558223,5.7472506,275.69852,3.08359646028088,10.282126,2.8811119,6.2194047,277.2174,1.9297185636335803,6.435133,0.71728307,6.1277237,279.68045,0.5413864120360344,1.8056084,MPI-ESM-LR_r3,-1.6771109,-36.793087,0.47215414,8.215305,1.5188904,-1.1538778966472998,-37.419873563552954,-3.8469934,-37.414375,-3.8409398,-84.26398,0.38047314,6.6200895,3.9819336,-2.5422100482448458,-82.44302005760117,-8.476518,-82.43935
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_SMHI-RCA4_AL_3,Nov,rcp85,SMHI,AL,3,26.381557,5.9719877,270.52582,13.849787712097168,46.173508,21.194895,6.00893,272.25497,10.766241073608398,35.89647,8.010896,6.17868,275.2013,4.381276607513428,14.610216,MPI-ESM-LR_r3,-5.1866627,-19.660183,0.036942482,0.6185961,1.7291565,-3.0835466384887695,-22.26421590415736,-10.277039,-22.257435,-18.370663,-69.63449,0.20669222,3.4610288,4.675476,-9.46851110458374,-68.36574900215561,-31.563292,-68.35801
